run_group,seed,strategy,status,match_rate,detail
wp5_main,7,ppo_blind,skipped_snapshot_not_aligned,0.3215326947105373,results/runs/20260228-093733_seed1_wp5-eval-main_3e8eacc/curves/seed7_ppo_blind_test.csv
wp5_main,8,ppo_aware,skipped_snapshot_not_aligned,0.4735526863806747,results/runs/20260228-093733_seed1_wp5-eval-main_3e8eacc/curves/seed8_ppo_aware_test.csv
wp5_main,8,ppo_blind,skipped_snapshot_not_aligned,0.4735526863806747,results/runs/20260228-093733_seed1_wp5-eval-main_3e8eacc/curves/seed8_ppo_blind_test.csv
wp5_main,9,ppo_aware,skipped_snapshot_not_aligned,0.4614743856726364,results/runs/20260228-093733_seed1_wp5-eval-main_3e8eacc/curves/seed9_ppo_aware_test.csv
wp5_main,9,ppo_blind,skipped_snapshot_not_aligned,0.4614743856726364,results/runs/20260228-093733_seed1_wp5-eval-main_3e8eacc/curves/seed9_ppo_blind_test.csv
wp5_ablation,10,ppo_combined,skipped_snapshot_not_aligned,0.2644731361932528,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed10_ppo_combined_test.csv
wp5_ablation,10,ppo_regime_only,skipped_snapshot_not_aligned,0.2644731361932528,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed10_ppo_regime_only_test.csv
wp5_ablation,10,ppo_sigma_only,skipped_snapshot_not_aligned,0.2644731361932528,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed10_ppo_sigma_only_test.csv
wp5_ablation,11,ppo_combined,skipped_snapshot_not_aligned,0.30612244897959184,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed11_ppo_combined_test.csv
wp5_ablation,11,ppo_regime_only,skipped_snapshot_not_aligned,0.30612244897959184,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed11_ppo_regime_only_test.csv
wp5_ablation,11,ppo_sigma_only,skipped_snapshot_not_aligned,0.30612244897959184,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed11_ppo_sigma_only_test.csv
wp5_ablation,12,ppo_combined,skipped_snapshot_not_aligned,0.2015826738858809,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed12_ppo_combined_test.csv
wp5_ablation,12,ppo_regime_only,skipped_snapshot_not_aligned,0.2015826738858809,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed12_ppo_regime_only_test.csv
wp5_ablation,12,ppo_sigma_only,skipped_snapshot_not_aligned,0.2015826738858809,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed12_ppo_sigma_only_test.csv
wp5_ablation,13,ppo_combined,skipped_snapshot_not_aligned,0.40733027905039565,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed13_ppo_combined_test.csv
wp5_ablation,13,ppo_regime_only,skipped_snapshot_not_aligned,0.40733027905039565,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed13_ppo_regime_only_test.csv
wp5_ablation,13,ppo_sigma_only,skipped_snapshot_not_aligned,0.40733027905039565,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed13_ppo_sigma_only_test.csv
wp5_ablation,14,ppo_combined,skipped_snapshot_not_aligned,0.4677217825905873,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed14_ppo_combined_test.csv
wp5_ablation,14,ppo_regime_only,skipped_snapshot_not_aligned,0.4677217825905873,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed14_ppo_regime_only_test.csv
wp5_ablation,14,ppo_sigma_only,skipped_snapshot_not_aligned,0.4677217825905873,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed14_ppo_sigma_only_test.csv
wp5_ablation,15,ppo_combined,skipped_snapshot_not_aligned,0.1670137442732195,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed15_ppo_combined_test.csv
wp5_ablation,15,ppo_regime_only,skipped_snapshot_not_aligned,0.1670137442732195,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed15_ppo_regime_only_test.csv
wp5_ablation,15,ppo_sigma_only,skipped_snapshot_not_aligned,0.1670137442732195,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed15_ppo_sigma_only_test.csv
wp5_ablation,16,ppo_combined,skipped_snapshot_not_aligned,0.15951686797167847,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed16_ppo_combined_test.csv
wp5_ablation,16,ppo_regime_only,skipped_snapshot_not_aligned,0.15951686797167847,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed16_ppo_regime_only_test.csv
wp5_ablation,16,ppo_sigma_only,skipped_snapshot_not_aligned,0.15951686797167847,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed16_ppo_sigma_only_test.csv
wp5_ablation,17,ppo_combined,skipped_snapshot_not_aligned,0.35443565181174513,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed17_ppo_combined_test.csv
wp5_ablation,17,ppo_regime_only,skipped_snapshot_not_aligned,0.35443565181174513,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed17_ppo_regime_only_test.csv
wp5_ablation,17,ppo_sigma_only,skipped_snapshot_not_aligned,0.35443565181174513,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed17_ppo_sigma_only_test.csv
wp5_ablation,18,ppo_combined,skipped_snapshot_not_aligned,0.24406497292794668,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed18_ppo_combined_test.csv
wp5_ablation,18,ppo_regime_only,skipped_snapshot_not_aligned,0.24406497292794668,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed18_ppo_regime_only_test.csv
wp5_ablation,18,ppo_sigma_only,skipped_snapshot_not_aligned,0.24406497292794668,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed18_ppo_sigma_only_test.csv
wp5_ablation,19,ppo_combined,skipped_snapshot_not_aligned,0.11703456892961266,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed19_ppo_combined_test.csv
wp5_ablation,19,ppo_regime_only,skipped_snapshot_not_aligned,0.11703456892961266,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed19_ppo_regime_only_test.csv
wp5_ablation,19,ppo_sigma_only,skipped_snapshot_not_aligned,0.11703456892961266,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed19_ppo_sigma_only_test.csv
wp5_ablation,20,ppo_combined,accepted,1.0,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed20_ppo_combined_test.csv
wp5_ablation,20,ppo_regime_only,accepted,1.0,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed20_ppo_regime_only_test.csv
wp5_ablation,20,ppo_sigma_only,accepted,1.0,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed20_ppo_sigma_only_test.csv
wp5_ablation,8,ppo_combined,skipped_snapshot_not_aligned,0.4735526863806747,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed8_ppo_combined_test.csv
wp5_ablation,8,ppo_regime_only,skipped_snapshot_not_aligned,0.4735526863806747,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed8_ppo_regime_only_test.csv
wp5_ablation,8,ppo_sigma_only,skipped_snapshot_not_aligned,0.4735526863806747,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed8_ppo_sigma_only_test.csv
wp5_ablation,9,ppo_combined,skipped_snapshot_not_aligned,0.4614743856726364,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed9_ppo_combined_test.csv
wp5_ablation,9,ppo_regime_only,skipped_snapshot_not_aligned,0.4614743856726364,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed9_ppo_regime_only_test.csv
wp5_ablation,9,ppo_sigma_only,skipped_snapshot_not_aligned,0.4614743856726364,results/runs/20260327-171914_seed1_wp5-ablation_e1545a5/curves/seed9_ppo_sigma_only_test.csv
wp5_misspec_mild,10,ppo_combined,skipped_snapshot_not_aligned,0.2690545605997501,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed10_ppo_combined_test.csv
wp5_misspec_mild,10,ppo_regime_only,skipped_snapshot_not_aligned,0.2690545605997501,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed10_ppo_regime_only_test.csv
wp5_misspec_mild,10,ppo_sigma_only,skipped_snapshot_not_aligned,0.2690545605997501,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed10_ppo_sigma_only_test.csv
wp5_misspec_mild,11,ppo_combined,skipped_snapshot_not_aligned,0.19200333194502292,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed11_ppo_combined_test.csv
wp5_misspec_mild,11,ppo_regime_only,skipped_snapshot_not_aligned,0.19200333194502292,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed11_ppo_regime_only_test.csv
wp5_misspec_mild,11,ppo_sigma_only,skipped_snapshot_not_aligned,0.19200333194502292,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed11_ppo_sigma_only_test.csv
wp5_misspec_mild,12,ppo_combined,skipped_snapshot_not_aligned,0.13077884214910454,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed12_ppo_combined_test.csv
wp5_misspec_mild,12,ppo_regime_only,skipped_snapshot_not_aligned,0.13077884214910454,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed12_ppo_regime_only_test.csv
wp5_misspec_mild,12,ppo_sigma_only,skipped_snapshot_not_aligned,0.13077884214910454,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed12_ppo_sigma_only_test.csv
wp5_misspec_mild,13,ppo_combined,skipped_snapshot_not_aligned,0.3236151603498542,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed13_ppo_combined_test.csv
wp5_misspec_mild,13,ppo_regime_only,skipped_snapshot_not_aligned,0.3236151603498542,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed13_ppo_regime_only_test.csv
wp5_misspec_mild,13,ppo_sigma_only,skipped_snapshot_not_aligned,0.3236151603498542,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed13_ppo_sigma_only_test.csv
wp5_misspec_mild,14,ppo_combined,skipped_snapshot_not_aligned,0.2694710537276135,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed14_ppo_combined_test.csv
wp5_misspec_mild,14,ppo_regime_only,skipped_snapshot_not_aligned,0.2694710537276135,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed14_ppo_regime_only_test.csv
wp5_misspec_mild,14,ppo_sigma_only,skipped_snapshot_not_aligned,0.2694710537276135,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed14_ppo_sigma_only_test.csv
wp5_misspec_mild,15,ppo_combined,skipped_snapshot_not_aligned,0.19158683881715952,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed15_ppo_combined_test.csv
wp5_misspec_mild,15,ppo_regime_only,skipped_snapshot_not_aligned,0.19158683881715952,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed15_ppo_regime_only_test.csv
wp5_misspec_mild,15,ppo_sigma_only,skipped_snapshot_not_aligned,0.19158683881715952,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed15_ppo_sigma_only_test.csv
wp5_misspec_mild,16,ppo_combined,skipped_snapshot_not_aligned,0.14244064972927947,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed16_ppo_combined_test.csv
wp5_misspec_mild,16,ppo_regime_only,skipped_snapshot_not_aligned,0.14244064972927947,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed16_ppo_regime_only_test.csv
wp5_misspec_mild,16,ppo_sigma_only,skipped_snapshot_not_aligned,0.14244064972927947,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed16_ppo_sigma_only_test.csv
wp5_misspec_mild,17,ppo_combined,skipped_snapshot_not_aligned,0.3685964181591004,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed17_ppo_combined_test.csv
wp5_misspec_mild,17,ppo_regime_only,skipped_snapshot_not_aligned,0.3685964181591004,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed17_ppo_regime_only_test.csv
wp5_misspec_mild,17,ppo_sigma_only,skipped_snapshot_not_aligned,0.3685964181591004,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed17_ppo_sigma_only_test.csv
wp5_misspec_mild,18,ppo_combined,skipped_snapshot_not_aligned,0.1541024573094544,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed18_ppo_combined_test.csv
wp5_misspec_mild,18,ppo_regime_only,skipped_snapshot_not_aligned,0.1541024573094544,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed18_ppo_regime_only_test.csv
wp5_misspec_mild,18,ppo_sigma_only,skipped_snapshot_not_aligned,0.1541024573094544,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed18_ppo_sigma_only_test.csv
wp5_misspec_mild,19,ppo_combined,skipped_snapshot_not_aligned,0.15451895043731778,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed19_ppo_combined_test.csv
