seed,condition,variant,sharpe_like,final_equity,fill_rate,inv_p99,train_seconds,eval_seconds
49,noisy,oracle_pure,0.7350733298044261,3.140549567697164,0.283125,2.0,975.2294526100159,0.72247314453125
49,noisy,oracle_full,0.6643238776016481,2.7134570562604523,0.19875,1.0,987.3557586669922,0.7330999374389648
49,lagged,sigma_only,0.7594169795993773,3.323956504838236,0.2925,2.0,978.3008291721344,0.7299418449401855
49,lagged,regime_only,0.5458423833681911,2.380875601658758,0.225625,2.0,975.214565038681,0.7105066776275635
49,lagged,combined,0.6661383537894934,2.703103543065154,0.22125,2.0,987.8488736152649,0.7404780387878418
49,lagged,oracle_pure,0.7350733298044261,3.140549567697164,0.283125,2.0,976.8634924888611,0.7371740341186523
49,lagged,oracle_full,0.6987478454252598,2.7565575589637916,0.251875,2.0,988.1483933925629,0.7459659576416016
49,coarsened,sigma_only,0.6228175512865434,2.277165150389962,0.15875,2.0,978.8872177600861,0.7346136569976807
49,coarsened,regime_only,0.5458423833681911,2.380875601658758,0.225625,2.0,975.5827496051788,0.7382223606109619
49,coarsened,combined,0.1251459275742531,3.5550158168354784,0.104375,14.0,988.0641531944275,0.7388350963592529
49,coarsened,oracle_pure,0.7350733298044261,3.140549567697164,0.283125,2.0,975.449392080307,0.7177224159240723
49,coarsened,oracle_full,0.6908402138573511,3.0522409424165744,0.27125,2.0,987.2544639110565,0.7389729022979736
49,none,regime_only,0.5458423833681911,2.380875601658758,0.225625,2.0,976.005473613739,0.733034610748291
49,none,combined,0.5458423833681911,2.380875601658758,0.225625,2.0,978.5877277851105,0.7284719944000244
49,none,oracle_pure,0.7350733298044261,3.140549567697164,0.283125,2.0,975.9219720363617,0.7395803928375244
49,none,oracle_full,0.7350733298044261,3.140549567697164,0.283125,2.0,975.5957629680634,0.7250657081604004
50,full,sigma_only,0.8298562513130127,3.441033398383155,0.339375,2.0,978.279269695282,0.7273592948913574
50,full,regime_only,0.6365380169038863,2.170506139438885,0.251875,1.0,985.315233707428,0.7414994239807129
50,full,combined,0.7125437316920314,2.8250249437922292,0.2125,2.0,1012.2851605415344,0.765012264251709
50,full,oracle_pure,0.6780149000899095,2.6519922584333813,0.210625,2.0,1004.9732241630554,0.7343747615814209
50,full,oracle_full,0.5064207064396848,1.6814975445404627,0.109375,1.0,990.5052151679993,0.7347757816314697
50,noisy,sigma_only,0.8127147083913946,3.1793301788970894,0.3325,2.0,977.9317102432251,0.722968578338623
50,noisy,regime_only,0.6365380169038863,2.170506139438885,0.251875,1.0,988.0205986499786,0.7191333770751953
50,noisy,combined,0.7045801537985336,2.7248894229265943,0.261875,2.0,976.3231575489044,0.7380037307739258
50,noisy,oracle_pure,0.6780149000899095,2.6519922584333813,0.210625,2.0,965.441113948822,0.720038890838623
50,noisy,oracle_full,0.6734609322401359,2.518741828900076,0.256875,1.0,978.3671934604645,0.7382593154907227
50,lagged,sigma_only,0.8216302414220316,3.161675246427791,0.285625,2.0,966.1802568435669,0.7315914630889893
50,lagged,regime_only,0.6365380169038863,2.170506139438885,0.251875,1.0,964.3968820571899,0.7169835567474365
50,lagged,combined,0.6791535004627343,2.511007979701759,0.26375,2.0,977.1472086906433,0.7350201606750488
50,lagged,oracle_pure,0.6780149000899095,2.6519922584333813,0.210625,2.0,983.0066821575165,0.7251732349395752
50,lagged,oracle_full,0.49856828178075274,3.2137451583289334,0.28875,3.0,992.0858345031738,0.7483837604522705
50,coarsened,sigma_only,0.8020448945214321,3.006850549886323,0.25,2.0,977.678873538971,0.7272632122039795
50,coarsened,regime_only,0.6365380169038863,2.170506139438885,0.251875,1.0,976.7772915363312,0.7233648300170898
50,coarsened,combined,0.6044215905801937,2.037282510037244,0.14625,1.0,986.0052578449249,0.7413933277130127
50,coarsened,oracle_pure,0.6780149000899095,2.6519922584333813,0.210625,2.0,971.406984090805,0.721503496170044
50,coarsened,oracle_full,0.7116719627317676,2.833909979790903,0.274375,1.0,983.2181305885315,0.7380809783935547
50,none,regime_only,0.6365380169038863,2.170506139438885,0.251875,1.0,972.8372528553009,0.7252292633056641
50,none,combined,0.6365380169038863,2.170506139438885,0.251875,1.0,973.6547291278839,0.7275354862213135
50,none,oracle_pure,0.6780149000899095,2.6519922584333813,0.210625,2.0,973.6284210681915,0.7131667137145996
50,none,oracle_full,0.6780149000899095,2.6519922584333813,0.210625,2.0,971.8706648349762,0.7131681442260742
51,full,sigma_only,0.928169219261918,3.381067846028742,0.263125,1.0,974.7014727592468,0.7189111709594727
51,full,regime_only,0.9107516349647354,3.434174678256582,0.260625,2.0,972.7390751838684,0.7262647151947021
51,full,combined,0.8916610273816189,3.293136369265511,0.264375,2.0,984.3489537239075,0.7657806873321533
51,full,oracle_pure,0.9201761981549111,3.5329385426684894,0.2675,2.0,971.5183098316193,0.7357330322265625
51,full,oracle_full,0.9501251025901768,3.5194666000822963,0.26375,2.0,984.1887974739075,0.7397322654724121
51,noisy,sigma_only,0.9626987065124541,3.8341066872740157,0.2825,2.0,974.0990254878998,0.7241799831390381
51,noisy,regime_only,0.9107516349647354,3.434174678256582,0.260625,2.0,972.7486400604248,0.7353188991546631
51,noisy,combined,0.90286130655976,3.178367878573411,0.2575,2.0,983.7092125415802,0.7429423332214355
51,noisy,oracle_pure,0.9201761981549111,3.5329385426684894,0.2675,2.0,972.8380632400513,0.7176253795623779
51,noisy,oracle_full,0.9229882304757608,3.3514192228151387,0.26625,2.0,983.9510192871094,0.7498605251312256
51,lagged,sigma_only,0.9200215652783852,3.358359242759178,0.261875,1.0,973.5902488231659,0.7401742935180664
51,lagged,regime_only,0.9107516349647354,3.434174678256582,0.260625,2.0,972.142961025238,0.7317910194396973
51,lagged,combined,0.515742948741037,1.6117277697318855,0.14,2.0,984.1200399398804,0.7425909042358398
51,lagged,oracle_pure,0.9201761981549111,3.5329385426684894,0.2675,2.0,972.2748072147369,0.7206082344055176
51,lagged,oracle_full,0.8948010189191989,3.1485353889135013,0.24625,2.0,983.6011416912079,0.7352080345153809
51,coarsened,sigma_only,0.9727609804131272,3.507783161441651,0.306875,2.0,973.9267106056213,0.7235088348388672
51,coarsened,regime_only,0.9107516349647354,3.434174678256582,0.260625,2.0,975.6569671630859,0.7248408794403076
51,coarsened,combined,0.9217508514277806,3.3213442002886495,0.25875,2.0,983.361720085144,0.7417261600494385
51,coarsened,oracle_pure,0.9201761981549111,3.5329385426684894,0.2675,2.0,973.1083860397339,0.7198469638824463
51,coarsened,oracle_full,0.9643386377073844,3.735217055103135,0.275,2.0,983.2924861907959,0.7364487648010254
51,none,regime_only,0.9107516349647354,3.434174678256582,0.260625,2.0,975.3284187316895,0.7318594455718994
51,none,combined,0.9107516349647354,3.434174678256582,0.260625,2.0,973.0361800193787,0.7225136756896973
51,none,oracle_pure,0.9201761981549111,3.5329385426684894,0.2675,2.0,972.0132915973663,0.7277252674102783
51,none,oracle_full,0.9201761981549111,3.5329385426684894,0.2675,2.0,971.2299530506134,0.7409427165985107
52,full,sigma_only,0.8842019382247847,3.5828243133761077,0.29,3.0,974.7100973129272,0.7194244861602783
52,full,regime_only,0.7683785335050763,2.902584864379392,0.23,2.0,971.9646880626678,0.7025549411773682
52,full,combined,0.6942242657986286,2.733995837680709,0.165,1.0,984.8511486053467,0.7385389804840088
52,full,oracle_pure,0.7743981068074085,2.867556400176568,0.23,2.0,972.7566959857941,0.7380452156066895
52,full,oracle_full,0.6447703160290894,2.266208314663558,0.195625,2.0,984.2311673164368,0.7484996318817139
52,noisy,sigma_only,0.7942508247303488,3.1067157139073203,0.20875,2.0,973.9330823421478,0.7258026599884033
52,noisy,regime_only,0.7683785335050763,2.902584864379392,0.23,2.0,971.4127337932587,0.7333006858825684
